   5.00000000e-004   5.26276069e+002   1.70442932e+001
   5.92540149e-004   9.00345983e+002   1.97321590e+001
   7.02207655e-004   1.53796865e+003   1.86211330e+001
   8.32172457e-004   2.61426085e+003   1.20341584e+001
   9.86191183e-004   4.39881661e+003   2.02558862e+001
   1.16871574e-003   7.28095577e+003   4.70393409e+001
   1.38502200e-003   1.17855047e+004   6.45577530e+001
   1.64136228e-003   1.85640613e+004   5.66123163e+001
   1.94514610e-003   2.82858610e+004   8.29821279e+001
   2.30515432e-003   4.12508245e+004   1.40828770e+002
   2.73179296e-003   5.67452868e+004   1.40501907e+002
   3.23739401e-003   7.29627546e+004   1.69376773e+002
   3.83657186e-003   8.82425413e+004   2.26202051e+002
   4.54664572e-003   1.01972736e+005   2.12220538e+002
   5.38814026e-003   1.13142417e+005   2.44856342e+002
   6.38537886e-003   1.18652601e+005   2.53303747e+002
   7.56718668e-003   1.15265422e+005   2.22786830e+002
   8.96772384e-003   1.03506789e+005   2.17506486e+002
   1.06274728e-002   8.70975496e+004   1.73370831e+002
   1.25944087e-002   6.91592580e+004   1.39665780e+002
   1.49253856e-002   5.12932246e+004   1.10092904e+002
   1.76877804e-002   3.50059589e+004   7.10782816e+001
   2.09614400e-002   2.19097768e+004   5.07575505e+001
   2.48409896e-002   1.26886180e+004   3.04734664e+001
   2.94385673e-002   6.86154095e+003   1.63185078e+001
   3.48870661e-002   3.46114765e+003   1.05360376e+001
   4.13439746e-002   1.60996385e+003   4.94916534e+000
   4.89959297e-002   6.81190290e+002   2.14812852e+000
   5.80641110e-002   2.60708310e+002   1.28617823e+000
   6.88106339e-002   9.09338023e+001   5.52903562e-001
   8.15461265e-002   2.94234295e+001   1.65482977e-001
   9.66387078e-002   9.02157298e+000   6.94376867e-002
   1.14524629e-001   2.67131504e+000   4.13678751e-002
   1.35720881e-001   7.74721021e-001   2.06016102e-002
   1.60840142e-001   2.22100699e-001   8.77998007e-003
   1.90608483e-001   6.32880702e-002   3.38735240e-003
   2.25886358e-001   1.79794687e-002   1.22450210e-003
   2.67693472e-001   5.10034301e-003   4.23395110e-004
   3.17238259e-001   1.44586762e-003   1.41834711e-004
   3.75952811e-001   4.09756237e-004   4.64156337e-005
   4.45534269e-001   1.16108665e-004   1.49210849e-005
   5.27993883e-001   3.28987038e-005   4.73000296e-006
   6.25715148e-001   9.32142806e-006   1.48266272e-006
   7.41522694e-001   2.64108127e-006   4.60492745e-007
   8.78763934e-001   7.48306126e-007   1.41927515e-007
   1.04140582e+000   2.12019651e-007   4.34596575e-008
   1.23414952e+000   6.00720764e-008   1.32338239e-008
   1.46256628e+000   1.70203724e-008   4.01039232e-009
   1.73325849e+000   4.82242438e-009   1.21018981e-009
   2.05405048e+000   1.36634942e-009   3.63832602e-010
   2.43421476e+000   3.87131154e-010   1.09021344e-010
   2.88473995e+000   1.09686825e-010   3.25712989e-011
   3.41864848e+000   3.10778385e-011   9.70512856e-012
   4.05137295e+000   8.80536060e-012   2.88483351e-012
   4.80120226e+000   2.49484452e-012   8.55635782e-013
   5.68981020e+000   7.06870449e-013   2.53272973e-013
   6.74288197e+000   2.00279347e-013   7.48329887e-014
   7.99085656e+000   5.67456411e-014   2.20732123e-014
   9.46980667e+000   1.60778824e-014   6.50073833e-015
   1.12224813e+001   4.55538605e-015   1.91176595e-015
   1.32995415e+001   1.29068876e-015   5.61469874e-016
   1.57610246e+001   3.65694028e-016   1.64694105e-016
   1.86780797e+001   1.03612990e-016   4.82531466e-017
   2.21350242e+001   2.93569240e-017   1.41221833e-017
   2.62317811e+001   8.31776965e-018   4.12891771e-018
   3.10867669e+001   2.35669418e-018   1.20602319e-018
   3.68403150e+001   6.67727971e-019   3.51952961e-019
   4.36587314e+001   1.89189012e-019   1.02623190e-019
   5.17391024e+001   5.36033892e-020   2.98991494e-020
   6.13149909e+001   1.51875804e-020   8.70449219e-021
   7.26631876e+001   4.30313459e-021   2.53230892e-021
   8.61117120e+001   1.21921773e-021   7.36197920e-022
   1.02049293e+002   3.45443966e-022   2.13890726e-022
   1.20936607e+002   9.78754904e-023   6.21044210e-023
   1.43319590e+002   2.77313040e-023   1.80218353e-023
   1.69845222e+002   7.85717872e-024   5.22676898e-024
   2.01280226e+002   2.22619381e-024   1.51508300e-024
   2.38533230e+002   6.30752981e-025   4.38953662e-025
   2.82681032e+002   1.78712797e-025   1.27112920e-025
   3.34999721e+002   5.06351374e-026   3.67924314e-026
   3.97001569e+002   1.43465783e-026   1.06447021e-026
   4.70478737e+002   4.06485140e-027   3.07838327e-027
   5.57555082e+002   1.15170437e-027   8.89884171e-028
   6.60747542e+002   3.26315237e-028   2.57141930e-028
   7.83038894e+002   9.24557006e-029   7.42758362e-029
   9.27963965e+002   2.61957016e-029   2.14468576e-029
   1.09971181e+003   7.42209270e-030   6.19052015e-030
   1.30324680e+003   2.10291982e-030   1.78625531e-030
   1.54445210e+003   5.95825457e-031   5.15250131e-031
   1.83029976e+003   1.68816696e-031   1.48578463e-031
   2.16905218e+003   4.78312505e-032   4.28313255e-032
   2.57050101e+003   1.35521461e-032   1.23435352e-032
   3.04625010e+003   3.83976297e-033   3.55626617e-033
   3.61005097e+003   1.08792951e-033   1.02430588e-033
   4.27820028e+003   3.08245749e-034   2.94950841e-034
   5.07001085e+003   8.73360280e-035   8.49098065e-035
   6.00836997e+003   2.47451321e-035   2.44375578e-035
   7.12040087e+003   7.01109928e-036   7.03157851e-036
   8.43824678e+003   1.98647204e-036   2.02276822e-036
   1.00000000e+004   5.62832021e-037   5.81755800e-037
